[2020-02-24 00:31:01,451] [DEBUG   ] [released_date: 29 Nov, 2019]
[2020-02-24 00:31:01,453] [DEBUG   ] [released_date: 21 Dec, 2018]
[2020-02-24 00:31:01,455] [DEBUG   ] [released_date: 31 Jul, 2015]
[2020-02-24 00:31:01,556] [DEBUG   ] [released_date: 22 May, 2014]
[2020-02-24 00:31:01,817] [DEBUG   ] [released_date: 7 Mar, 2017]
[2020-02-24 00:31:01,873] [DEBUG   ] [released_date: 13 Jun, 2018]
[2020-02-24 00:31:02,048] [DEBUG   ] [released_date: 1 Oct, 2016]
[2020-02-24 00:31:02,072] [DEBUG   ] [released_date: 26 Jun, 2013]
[2020-02-24 00:31:02,074] [DEBUG   ] [released_date: 16 Nov, 2018]
[2020-02-24 00:31:02,111] [DEBUG   ] [released_date: 3 Aug, 2015]
[2020-02-24 00:31:02,124] [DEBUG   ] [released_date: 20 Jun, 2018]
[2020-02-24 00:31:02,179] [DEBUG   ] [released_date: 14 Nov, 2017]
[2020-02-24 00:31:02,231] [DEBUG   ] [released_date: 1 Dec, 2016]
[2020-02-24 00:31:02,260] [DEBUG   ] [released_date: 22 Apr, 2016]
[2020-02-24 00:31:02,346] [DEBUG   ] [released_date: 11 Jun, 2014]
[2020-02-24 00:31:02,349] [DEBUG   ] [released_date: 8 Jan, 2016]
[2020-02-24 00:31:02,359] [DEBUG   ] [released_date: 29 Jan, 2019]
[2020-02-24 00:31:02,944] [DEBUG   ] [released_date: 26 Nov, 2018]
[2020-02-24 00:31:02,957] [DEBUG   ] [released_date: 24 May, 2012]
[2020-02-24 00:31:02,975] [DEBUG   ] [released_date: 8 Mar, 2019]
[2020-02-24 00:31:02,985] [DEBUG   ] [released_date: 28 Jan, 2019]
[2020-02-24 00:31:03,032] [DEBUG   ] [released_date: 16 Oct, 2008]
[2020-02-24 00:31:03,092] [DEBUG   ] [released_date: 17 Apr, 2019]
[2020-02-24 00:31:03,094] [DEBUG   ] [released_date: 5 May, 2016]
[2020-02-24 00:31:03,143] [DEBUG   ] [released_date: 26 Sep, 2017]
[2020-02-24 00:31:03,212] [DEBUG   ] [released_date: 8 Jul, 2014]
[2020-02-24 00:31:03,223] [DEBUG   ] [released_date: 5 Dec, 2014]
[2020-02-24 00:31:03,307] [DEBUG   ] [released_date: 26 Aug, 2017]
[2020-02-24 00:31:03,376] [DEBUG   ] [released_date: 23 May, 2014]
[2020-02-24 00:31:03,378] [DEBUG   ] [released_date: 19 Jan, 2018]
[2020-02-24 00:31:03,397] [DEBUG   ] [released_date: 8 Jul, 2016]
[2020-02-24 00:31:03,500] [DEBUG   ] [released_date: 24 Jul, 2019]
[2020-02-24 00:31:03,529] [DEBUG   ] [released_date: 23 Nov, 2015]
[2020-02-24 00:31:03,654] [DEBUG   ] [released_date: 12 May, 2015]
[2020-02-24 00:31:03,709] [DEBUG   ] [released_date: 24 Oct, 2016]
[2020-02-24 00:31:03,739] [DEBUG   ] [released_date: 27 Mar, 2018]
[2020-02-24 00:31:03,813] [DEBUG   ] [released_date: 12 Oct, 2017]
[2020-02-24 00:31:03,831] [DEBUG   ] [released_date: 19 Jan, 2016]
[2020-02-24 00:31:03,896] [DEBUG   ] [released_date: 4 Oct, 2016]
[2020-02-24 00:31:03,972] [DEBUG   ] [released_date: 31 May, 2018]
[2020-02-24 00:31:04,007] [DEBUG   ] [released_date: 11 Mar, 2014]
[2020-02-24 00:31:04,021] [DEBUG   ] [released_date: 4 Oct, 2016]
[2020-02-24 00:31:04,101] [DEBUG   ] [released_date: 30 Jan, 2020]
[2020-02-24 00:31:04,206] [DEBUG   ] [released_date: 9 May, 2018]
[2020-02-24 00:31:04,220] [DEBUG   ] [released_date: 21 Jul, 2016]
[2020-02-24 00:31:04,246] [DEBUG   ] [released_date: 25 Apr, 2019]
[2020-02-24 00:31:04,367] [DEBUG   ] [released_date: 8 Mar, 2019]
[2020-02-24 00:31:04,406] [DEBUG   ] [released_date: 20 Sep, 2018]
[2020-02-24 00:31:04,412] [DEBUG   ] [released_date: 29 May, 2017]
[2020-02-24 00:31:04,521] [DEBUG   ] [released_date: 27 Jan, 2016]
[2020-02-24 00:31:04,548] [DEBUG   ] [released_date: 24 Sep, 2018]
[2020-02-24 00:31:04,625] [DEBUG   ] [released_date: 23 Jan, 2020]
[2020-02-24 00:31:04,660] [DEBUG   ] [released_date: 18 Apr, 2019]
[2020-02-24 00:31:04,698] [DEBUG   ] [released_date: 19 Oct, 2016]
[2020-02-24 00:31:04,730] [DEBUG   ] [released_date: 22 Nov, 2018]
[2020-02-24 00:31:04,734] [DEBUG   ] [released_date: 15 May, 2018]
[2020-02-24 00:31:04,798] [DEBUG   ] [released_date: 25 Oct, 2018]
[2020-02-24 00:31:04,946] [DEBUG   ] [released_date: 9 Jan, 2018]
[2020-02-24 00:31:05,056] [DEBUG   ] [released_date: 25 Nov, 2016]
[2020-02-24 00:31:05,067] [DEBUG   ] [released_date: 26 Oct, 2016]
[2020-02-24 00:31:05,089] [DEBUG   ] [released_date: 26 Mar, 2013]
[2020-02-24 00:31:05,121] [DEBUG   ] [released_date: 11 Jun, 2014]
[2020-02-24 00:31:05,141] [DEBUG   ] [released_date: 8 Sep, 2016]
[2020-02-24 00:31:05,181] [DEBUG   ] [released_date: 6 Dec, 2017]
[2020-02-24 00:31:05,196] [DEBUG   ] [released_date: 14 Sep, 2017]
[2020-02-24 00:31:05,283] [DEBUG   ] [released_date: 23 Jan, 2018]
[2020-02-24 00:31:05,435] [DEBUG   ] [released_date: 7 Nov, 2014]
[2020-02-24 00:31:05,503] [DEBUG   ] [released_date: 28 Jan, 2020]
[2020-02-24 00:31:05,510] [DEBUG   ] [released_date: 13 Feb, 2019]
[2020-02-24 00:31:05,589] [DEBUG   ] [released_date: 13 Oct, 2015]
[2020-02-24 00:31:05,698] [DEBUG   ] [released_date: 17 Dec, 2015]
[2020-02-24 00:31:05,706] [DEBUG   ] [released_date: 10 Aug, 2010]
[2020-02-24 00:31:05,709] [DEBUG   ] [released_date: 28 Feb, 2019]
[2020-02-24 00:31:05,713] [DEBUG   ] [released_date: 14 Mar, 2017]
[2020-02-24 00:31:05,789] [DEBUG   ] [released_date: 22 Jan, 2013]
[2020-02-24 00:31:05,797] [DEBUG   ] [released_date: 18 May, 2018]
[2020-02-24 00:31:05,848] [DEBUG   ] [released_date: 16 May, 2018]
[2020-02-24 00:31:05,982] [DEBUG   ] [released_date: 16 Nov, 2017]
[2020-02-24 00:31:06,091] [DEBUG   ] [released_date: 14 Dec, 2018]
[2020-02-24 00:31:06,099] [DEBUG   ] [released_date: 6 Jan, 2014]
[2020-02-24 00:31:06,162] [DEBUG   ] [released_date: 24 Mar, 2016]
[2020-02-24 00:31:06,171] [DEBUG   ] [released_date: 17 Dec, 2019]
[2020-02-24 00:31:06,300] [DEBUG   ] [released_date: 28 Nov, 2012]
[2020-02-24 00:31:06,316] [DEBUG   ] [released_date: 13 Oct, 2014]
[2020-02-24 00:31:06,580] [DEBUG   ] [released_date: 22 Jan, 2015]
[2020-02-24 00:31:06,680] [DEBUG   ] [released_date: 5 Dec, 2019]
[2020-02-24 00:31:06,723] [DEBUG   ] [released_date: 26 Oct, 2015]
[2020-02-24 00:31:06,730] [DEBUG   ] [released_date: 16 Nov, 2009]
[2020-02-24 00:31:06,752] [DEBUG   ] [released_date: 29 Jan, 2020]
[2020-02-24 00:31:06,787] [DEBUG   ] [released_date: 25 Jul, 2019]
[2020-02-24 00:31:06,868] [DEBUG   ] [released_date: 14 Mar, 2016]
[2020-02-24 00:31:06,886] [DEBUG   ] [released_date: 26 Sep, 2018]
[2020-02-24 00:31:06,898] [DEBUG   ] [released_date: 26 Oct, 2016]
[2020-02-24 00:31:07,002] [DEBUG   ] [released_date: 29 Apr, 2016]
[2020-02-24 00:31:07,020] [DEBUG   ] [released_date: 17 May, 2013]
[2020-02-24 00:31:07,202] [DEBUG   ] [released_date: 12 Jul, 2019]
[2020-02-24 00:31:07,208] [DEBUG   ] [released_date: 16 Jun, 2014]
[2020-02-24 00:31:07,239] [DEBUG   ] [released_date: 2 Dec, 2016]
[2020-02-24 00:31:07,417] [DEBUG   ] [released_date: 6 May, 2016]
[2020-02-24 00:31:07,424] [DEBUG   ] [released_date: 19 Oct, 2018]
[2020-02-24 00:31:07,433] [DEBUG   ] [released_date: 17 Feb, 2017]
[2020-02-24 00:31:07,489] [DEBUG   ] [released_date: 25 Jan, 2017]
[2020-02-24 00:31:07,579] [DEBUG   ] [released_date: 10 Feb, 2009]
[2020-02-24 00:31:07,622] [DEBUG   ] [released_date: 15 Aug, 2011]
[2020-02-24 00:31:07,745] [DEBUG   ] [released_date: 17 Jan, 2018]
[2020-02-24 00:31:07,750] [DEBUG   ] [released_date: 12 Dec, 2017]
[2020-02-24 00:31:07,773] [DEBUG   ] [released_date: 26 Mar, 2015]
[2020-02-24 00:31:07,869] [DEBUG   ] [released_date: 7 Dec, 2011]
[2020-02-24 00:31:07,917] [DEBUG   ] [released_date: 28 Jan, 2016]
[2020-02-24 00:31:08,477] [DEBUG   ] [released_date: 5 May, 2017]
[2020-02-24 00:31:08,532] [DEBUG   ] [released_date: 15 Jan, 2014]
[2020-02-24 00:31:08,563] [DEBUG   ] [released_date: 10 May, 2018]
[2020-02-24 00:31:08,587] [DEBUG   ] [released_date: 23 Jan, 2020]
[2020-02-24 00:31:08,802] [DEBUG   ] [released_date: 1 Sep, 2017]
[2020-02-24 00:31:08,929] [DEBUG   ] [released_date: 14 Jun, 2018]
[2020-02-24 00:31:08,958] [DEBUG   ] [released_date: 25 Jul, 2016]
[2020-02-24 00:31:08,961] [DEBUG   ] [released_date: 24 Oct, 2014]
[2020-02-24 00:31:08,991] [DEBUG   ] [released_date: 1 Dec, 2015]
[2020-02-24 00:31:09,530] [DEBUG   ] [released_date: 10 May, 2018]
[2020-02-24 00:31:09,542] [DEBUG   ] [released_date: 16 May, 2018]
[2020-02-24 00:31:09,558] [DEBUG   ] [released_date: 19 Dec, 2019]
[2020-02-24 00:31:09,562] [DEBUG   ] [released_date: 18 Aug, 2014]
[2020-02-24 00:31:09,605] [DEBUG   ] [released_date: 21 May, 2015]
[2020-02-24 00:31:09,621] [DEBUG   ] [released_date: 25 Feb, 2016]
[2020-02-24 00:31:09,645] [DEBUG   ] [released_date: 8 Jul, 2016]
[2020-02-24 00:31:09,647] [DEBUG   ] [released_date: 17 May, 2017]
[2020-02-24 00:31:09,684] [DEBUG   ] [released_date: 2 Apr, 2015]
[2020-02-24 00:31:09,732] [DEBUG   ] [released_date: 16 Oct, 2012]
[2020-02-24 00:31:09,750] [DEBUG   ] [released_date: 24 Oct, 2019]
[2020-02-24 00:31:09,835] [DEBUG   ] [released_date: 12 Jul, 2019]
[2020-02-24 00:31:09,853] [DEBUG   ] [released_date: 3 Apr, 2013]
[2020-02-24 00:31:09,904] [DEBUG   ] [released_date: 26 Nov, 2014]
[2020-02-24 00:31:09,947] [DEBUG   ] [released_date: 4 Mar, 2016]
[2020-02-24 00:31:10,057] [DEBUG   ] [released_date: 23 Aug, 2019]
[2020-02-24 00:31:10,148] [DEBUG   ] [released_date: 30 Nov, 2010]
[2020-02-24 00:31:10,186] [DEBUG   ] [released_date: 13 Mar, 2018]
[2020-02-24 00:31:10,310] [DEBUG   ] [released_date: 16 Aug, 2011]
[2020-02-24 00:31:10,357] [DEBUG   ] [released_date: 20 Apr, 2018]
[2020-02-24 00:31:10,385] [DEBUG   ] [released_date: 17 Aug, 2018]
[2020-02-24 00:31:10,391] [DEBUG   ] [released_date: 25 Sep, 2013]
[2020-02-24 00:31:10,465] [DEBUG   ] [released_date: 2 Nov, 2017]
[2020-02-24 00:31:10,545] [DEBUG   ] [released_date: 21 Mar, 2017]
[2020-02-24 00:31:10,563] [DEBUG   ] [released_date: 7 Mar, 2016]
[2020-02-24 00:31:10,584] [DEBUG   ] [released_date: 8 Mar, 2019]
[2020-02-24 00:31:10,600] [DEBUG   ] [released_date: 7 May, 2015]
[2020-02-24 00:31:10,665] [DEBUG   ] [released_date: 19 Dec, 2019]
[2020-02-24 00:31:10,677] [DEBUG   ] [released_date: 19 Feb, 2018]
[2020-02-24 00:31:10,682] [DEBUG   ] [released_date: 5 Dec, 2014]
[2020-02-24 00:31:10,684] [DEBUG   ] [released_date: 4 Dec, 2014]
[2020-02-24 00:31:11,210] [DEBUG   ] [released_date: 18 Mar, 2014]
[2020-02-24 00:31:12,857] [DEBUG   ] [released_date: 21 Sep, 2018]
[2020-02-24 00:31:12,860] [DEBUG   ] [released_date: 12 May, 2017]
[2020-02-24 00:31:12,893] [DEBUG   ] [released_date: 2 Apr, 2018]
[2020-02-24 00:31:12,899] [DEBUG   ] [released_date: 15 Oct, 2014]
[2020-02-24 00:31:12,935] [DEBUG   ] [released_date: 16 May, 2019]
[2020-02-24 00:31:12,945] [DEBUG   ] [released_date: 13 Dec, 2019]
[2020-02-24 00:31:13,126] [DEBUG   ] [released_date: 14 Jan, 2014]
[2020-02-24 00:31:19,092] [DEBUG   ] [released_date: 6 Dec, 2018]
[2020-02-24 00:31:19,713] [DEBUG   ] [released_date: 18 Feb, 2020]
[2020-02-24 00:31:19,872] [DEBUG   ] [released_date: 11 Aug, 2016]
[2020-02-24 00:31:20,245] [DEBUG   ] [released_date: 6 Oct, 2017]
[2020-02-24 00:31:20,314] [DEBUG   ] [released_date: 16 Aug, 2018]
[2020-02-24 00:31:20,360] [DEBUG   ] [released_date: 9 Apr, 2015]
[2020-02-24 00:31:20,410] [DEBUG   ] [released_date: 20 Sep, 2016]
[2020-02-24 00:31:20,550] [DEBUG   ] [released_date: 30 May, 2019]
[2020-02-24 00:31:20,566] [DEBUG   ] [released_date: 19 Apr, 2018]
[2020-02-24 00:31:20,623] [DEBUG   ] [released_date: 16 Dec, 2015]
[2020-02-24 00:31:20,643] [DEBUG   ] [released_date: 23 Aug, 2016]
[2020-02-24 00:31:20,655] [DEBUG   ] [released_date: 25 Sep, 2015]
[2020-02-24 00:31:20,749] [DEBUG   ] [released_date: 31 Oct, 2018]
[2020-02-24 00:31:20,917] [DEBUG   ] [released_date: 10 May, 2018]
[2020-02-24 00:31:20,933] [DEBUG   ] [released_date: 5 Apr, 2019]
[2020-02-24 00:31:21,023] [DEBUG   ] [released_date: 30 Oct, 2018]
[2020-02-24 00:31:21,093] [DEBUG   ] [released_date: 19 Jan, 2018]
[2020-02-24 00:31:21,118] [DEBUG   ] [released_date: 25 Jun, 2017]
[2020-02-24 00:31:21,363] [DEBUG   ] [released_date: 30 Oct, 2018]
[2020-02-24 00:31:21,410] [DEBUG   ] [released_date: 18 Oct, 2017]
[2020-02-24 00:31:21,473] [DEBUG   ] [released_date: 13 Oct, 2015]
[2020-02-24 00:31:21,492] [DEBUG   ] [released_date: 15 May, 2018]
[2020-02-24 00:31:21,501] [DEBUG   ] [released_date: 19 Mar, 2013]
[2020-02-24 00:31:21,650] [DEBUG   ] [released_date: 19 Jun, 2018]
[2020-02-24 00:31:21,675] [DEBUG   ] [released_date: 4 Jan, 2018]
[2020-02-24 00:31:21,696] [DEBUG   ] [released_date: 10 Jul, 2014]
[2020-02-24 00:31:21,730] [DEBUG   ] [released_date: 16 Dec, 2016]
[2020-02-24 00:31:21,791] [DEBUG   ] [released_date: 15 Mar, 2018]
[2020-02-24 00:31:21,821] [DEBUG   ] [released_date: 8 Aug, 2018]
[2020-02-24 00:31:21,855] [DEBUG   ] [released_date: 22 Sep, 2014]
[2020-02-24 00:31:21,887] [DEBUG   ] [released_date: 1 Mar, 2016]
[2020-02-24 00:31:21,931] [DEBUG   ] [released_date: 26 Apr, 2016]
[2020-02-24 00:31:21,938] [DEBUG   ] [released_date: 24 Oct, 2016]
[2020-02-24 00:31:21,962] [DEBUG   ] [released_date: 9 Mar, 2015]
[2020-02-24 00:31:22,005] [DEBUG   ] [released_date: 14 Mar, 2006]
[2020-02-24 00:31:22,018] [DEBUG   ] [released_date: 26 Feb, 2018]
[2020-02-24 00:31:22,041] [DEBUG   ] [released_date: 29 Apr, 2016]
[2020-02-24 00:31:22,047] [DEBUG   ] [released_date: 31 Jul, 2013]
[2020-02-24 00:31:22,055] [DEBUG   ] [released_date: 26 May, 2011]
[2020-02-24 00:31:22,061] [DEBUG   ] [released_date: 16 Dec, 2016]
[2020-02-24 00:31:22,067] [DEBUG   ] [released_date: 23 Sep, 2016]
[2020-02-24 00:31:22,075] [DEBUG   ] [released_date: 23 Sep, 2014]
[2020-02-24 00:31:22,095] [DEBUG   ] [released_date: 16 Jan, 2017]
[2020-02-24 00:31:22,098] [DEBUG   ] [released_date: 19 Sep, 2016]
[2020-02-24 00:31:22,104] [DEBUG   ] [released_date: 7 Jun, 2016]
[2020-02-24 00:31:22,151] [DEBUG   ] [released_date: 13 Apr, 2018]
[2020-02-24 00:31:22,159] [DEBUG   ] [released_date: 9 Nov, 2018]
[2020-02-24 00:31:22,181] [DEBUG   ] [released_date: 24 Nov, 2016]
[2020-02-24 00:31:22,187] [DEBUG   ] [released_date: 26 Jan, 2018]
[2020-02-24 00:31:22,200] [DEBUG   ] [released_date: 1 May, 2018]
[2020-02-24 00:31:22,245] [DEBUG   ] [released_date: 19 Jan, 2017]
[2020-02-24 00:31:22,249] [DEBUG   ] [released_date: 28 Mar, 2019]
[2020-02-24 00:31:22,307] [DEBUG   ] [released_date: 10 Feb, 2015]
[2020-02-24 00:31:22,320] [DEBUG   ] [released_date: 25 May, 2017]
[2020-02-24 00:31:22,360] [DEBUG   ] [released_date: 25 Jan, 2012]
[2020-02-24 00:31:22,385] [DEBUG   ] [released_date: 21 Nov, 2014]
[2020-02-24 00:31:22,397] [DEBUG   ] [released_date: 23 Jun, 2015]
[2020-02-24 00:31:22,418] [DEBUG   ] [released_date: 17 Feb, 2016]
[2020-02-24 00:31:22,420] [DEBUG   ] [released_date: 23 Jan, 2017]
[2020-02-24 00:31:22,432] [DEBUG   ] [released_date: 17 Apr, 2014]
[2020-02-24 00:31:22,471] [DEBUG   ] [released_date: 20 Mar, 2018]
[2020-02-24 00:31:22,511] [DEBUG   ] [released_date: 1 Jun, 2004]
[2020-02-24 00:31:22,524] [DEBUG   ] [released_date: 11 May, 2017]
[2020-02-24 00:31:22,531] [DEBUG   ] [released_date: 15 Dec, 2017]
[2020-02-24 00:31:22,544] [DEBUG   ] [released_date: 15 May, 2018]
[2020-02-24 00:31:22,549] [DEBUG   ] [released_date: 4 Dec, 2018]
[2020-02-24 00:31:22,554] [DEBUG   ] [released_date: 16 Oct, 2015]
[2020-02-24 00:31:22,569] [DEBUG   ] [released_date: 16 May, 2019]
[2020-02-24 00:31:22,591] [DEBUG   ] [released_date: 11 Jan, 2019]
[2020-02-24 00:31:22,595] [DEBUG   ] [released_date: 2 Sep, 2019]
[2020-02-24 00:31:22,617] [DEBUG   ] [released_date: 15 Dec, 2016]
[2020-02-24 00:31:22,636] [DEBUG   ] [released_date: 24 Jul, 2015]
[2020-02-24 00:31:22,646] [DEBUG   ] [released_date: 7 Dec, 2016]
[2020-02-24 00:31:22,650] [DEBUG   ] [released_date: 21 May, 2019]
[2020-02-24 00:31:22,656] [DEBUG   ] [released_date: 4 Jul, 2018]
[2020-02-24 00:31:22,678] [DEBUG   ] [released_date: 26 Aug, 2014]
[2020-02-24 00:31:22,689] [DEBUG   ] [released_date: 25 Dec, 2015]
[2020-02-24 00:31:22,734] [DEBUG   ] [released_date: 8 May, 2018]
[2020-02-24 00:31:22,747] [DEBUG   ] [released_date: 16 Mar, 2016]
[2020-02-24 00:31:22,749] [DEBUG   ] [released_date: 18 Sep, 2017]
[2020-02-24 00:31:22,759] [DEBUG   ] [released_date: 13 Feb, 2012]
[2020-02-24 00:31:22,762] [DEBUG   ] [released_date: 30 Mar, 2017]
[2020-02-24 00:31:22,762] [DEBUG   ] [released_date: 5 Oct, 2019]
[2020-02-24 00:31:22,793] [DEBUG   ] [released_date: 22 Jan, 2018]
[2020-02-24 00:31:22,801] [DEBUG   ] [released_date: 28 Feb, 2019]
[2020-02-24 00:31:22,807] [DEBUG   ] [released_date: 26 Apr, 2018]
[2020-02-24 00:31:22,812] [DEBUG   ] [released_date: 30 Mar, 2017]
[2020-02-24 00:31:22,814] [DEBUG   ] [released_date: 1 Feb, 2018]
[2020-02-24 00:31:22,832] [DEBUG   ] [released_date: 6 Feb, 2014]
[2020-02-24 00:31:22,853] [DEBUG   ] [released_date: 29 Oct, 2013]
[2020-02-24 00:31:22,858] [DEBUG   ] [released_date: 19 Mar, 2018]
[2020-02-24 00:31:22,880] [DEBUG   ] [released_date: 6 Jul, 2016]
[2020-02-24 00:31:22,898] [DEBUG   ] [released_date: 10 Dec, 2013]
[2020-02-24 00:31:22,905] [DEBUG   ] [released_date: 30 Nov, 2017]
[2020-02-24 00:31:22,910] [DEBUG   ] [released_date: 22 Sep, 2016]
[2020-02-24 00:31:22,920] [DEBUG   ] [released_date: 21 Jun, 2016]
[2020-02-24 00:31:22,962] [DEBUG   ] [released_date: 15 Jun, 2018]
[2020-02-24 00:31:22,978] [DEBUG   ] [released_date: 9 Jan, 2015]
[2020-02-24 00:31:23,024] [DEBUG   ] [released_date: 19 Oct, 2018]
[2020-02-24 00:31:23,038] [DEBUG   ] [released_date: 2 Aug, 2018]
[2020-02-24 00:31:23,049] [DEBUG   ] [released_date: 19 Jul, 2018]
[2020-02-24 00:31:23,056] [DEBUG   ] [released_date: 28 Oct, 2016]
[2020-02-24 00:31:23,089] [DEBUG   ] [released_date: 7 Jun, 2019]
[2020-02-24 00:31:23,090] [DEBUG   ] [released_date: 4 Dec, 2018]
[2020-02-24 00:31:23,095] [DEBUG   ] [released_date: 18 Dec, 2014]
[2020-02-24 00:31:23,112] [DEBUG   ] [released_date: 25 Jun, 2016]
[2020-02-24 00:31:23,120] [DEBUG   ] [released_date: 15 Mar, 2018]
[2020-02-24 00:31:23,152] [DEBUG   ] [released_date: 8 Mar, 2019]
[2020-02-24 00:31:23,155] [DEBUG   ] [released_date: 24 Apr, 2018]
[2020-02-24 00:31:23,161] [DEBUG   ] [released_date: 18 Mar, 2016]
[2020-02-24 00:31:23,169] [DEBUG   ] [released_date: 7 Aug, 2017]
[2020-02-24 00:31:23,208] [DEBUG   ] [released_date: 26 Jun, 2012]
[2020-02-24 00:31:23,229] [DEBUG   ] [released_date: 29 Jun, 2018]
[2020-02-24 00:31:23,233] [DEBUG   ] [released_date: 16 Nov, 2015]
[2020-02-24 00:31:23,243] [DEBUG   ] [released_date: 19 Dec, 2017]
[2020-02-24 00:31:23,245] [DEBUG   ] [released_date: 1 Mar, 2016]
[2020-02-24 00:31:23,247] [DEBUG   ] [released_date: 18 Oct, 2019]
[2020-02-24 00:31:23,291] [DEBUG   ] [released_date: 25 Oct, 2018]
[2020-02-24 00:31:23,304] [DEBUG   ] [released_date: 1 Dec, 2016]
[2020-02-24 00:31:23,314] [DEBUG   ] [released_date: 27 Mar, 2018]
[2020-02-24 00:31:23,335] [DEBUG   ] [released_date: 29 Sep, 2016]
[2020-02-24 00:31:23,338] [DEBUG   ] [released_date: 11 Feb, 2014]
[2020-02-24 00:31:23,349] [DEBUG   ] [released_date: 22 Dec, 2014]
[2020-02-24 00:31:23,351] [DEBUG   ] [released_date: 26 Apr, 2018]
[2020-02-24 00:31:23,356] [DEBUG   ] [released_date: 4 Apr, 2019]
[2020-02-24 00:31:23,394] [DEBUG   ] [released_date: 3 Nov, 2015]
[2020-02-24 00:31:23,433] [DEBUG   ] [released_date: 25 Jan, 2017]
[2020-02-24 00:31:23,437] [DEBUG   ] [released_date: 6 Mar, 2018]
[2020-02-24 00:31:23,450] [DEBUG   ] [released_date: 11 Aug, 2017]
[2020-02-24 00:31:23,485] [DEBUG   ] [released_date: 11 Aug, 2016]
[2020-02-24 00:31:23,519] [DEBUG   ] [released_date: 24 Jan, 2017]
[2020-02-24 00:31:23,526] [DEBUG   ] [released_date: 23 Aug, 2016]
[2020-02-24 00:31:23,533] [DEBUG   ] [released_date: 3 Apr, 2018]
[2020-02-24 00:31:23,579] [DEBUG   ] [released_date: 25 Jun, 2013]
[2020-02-24 00:31:23,605] [DEBUG   ] [released_date: 11 Jun, 2019]
[2020-02-24 00:31:23,622] [DEBUG   ] [released_date: 8 Jan, 2015]
[2020-02-24 00:31:23,712] [DEBUG   ] [released_date: 30 Oct, 2017]
[2020-02-24 00:31:23,799] [DEBUG   ] [released_date: 25 Apr, 2016]
[2020-02-24 00:31:23,812] [DEBUG   ] [released_date: 2 Dec, 2016]
[2020-02-24 00:31:23,843] [DEBUG   ] [released_date: 19 Sep, 2019]
[2020-02-24 00:31:23,898] [DEBUG   ] [released_date: 5 Dec, 2013]
[2020-02-24 00:31:23,971] [DEBUG   ] [released_date: 26 Mar, 2015]
[2020-02-24 00:31:24,037] [DEBUG   ] [released_date: 9 Sep, 2019]
[2020-02-24 00:31:24,050] [DEBUG   ] [released_date: 30 Sep, 2015]
[2020-02-24 00:31:24,075] [DEBUG   ] [released_date: 10 Aug, 2017]
[2020-02-24 00:31:24,077] [DEBUG   ] [released_date: 21 Aug, 2017]
[2020-02-24 00:31:24,257] [DEBUG   ] [released_date: 23 May, 2019]
[2020-02-24 00:31:24,375] [DEBUG   ] [released_date: 26 Apr, 2016]
[2020-02-24 00:31:24,401] [DEBUG   ] [released_date: 10 Mar, 2017]
[2020-02-24 00:31:24,404] [DEBUG   ] [released_date: 24 Jan, 2019]
[2020-02-24 00:31:24,489] [DEBUG   ] [released_date: 17 Mar, 2017]
[2020-02-24 00:31:24,531] [DEBUG   ] [released_date: 23 Mar, 2018]
[2020-02-24 00:31:24,600] [DEBUG   ] [released_date: 7 Oct, 2016]
[2020-02-24 00:31:24,677] [DEBUG   ] [released_date: 11 Dec, 2015]
[2020-02-24 00:31:24,707] [DEBUG   ] [released_date: 12 Nov, 2013]
[2020-02-24 00:31:24,848] [DEBUG   ] [released_date: 11 Jul, 2016]
[2020-02-24 00:31:24,951] [DEBUG   ] [released_date: 20 Jun, 2017]
[2020-02-24 00:31:24,974] [DEBUG   ] [released_date: 25 Oct, 2016]
[2020-02-24 00:31:25,090] [DEBUG   ] [released_date: 13 Jul, 2016]
[2020-02-24 00:31:25,093] [DEBUG   ] [released_date: 5 Oct, 2017]
[2020-02-24 00:31:25,150] [DEBUG   ] [released_date: 17 Jun, 2015]
[2020-02-24 00:31:25,323] [DEBUG   ] [released_date: 30 May, 2014]
[2020-02-24 00:31:25,348] [DEBUG   ] [released_date: 27 Jan, 2015]
[2020-02-24 00:31:25,351] [DEBUG   ] [released_date: 27 Dec, 2017]
[2020-02-24 00:31:25,354] [DEBUG   ] [released_date: 12 Oct, 2017]
[2020-02-24 00:31:25,382] [DEBUG   ] [released_date: 15 Sep, 2015]
[2020-02-24 00:31:25,460] [DEBUG   ] [released_date: 16 Jan, 2017]
[2020-02-24 00:31:25,583] [DEBUG   ] [released_date: 6 Feb, 2020]
[2020-02-24 00:31:25,763] [DEBUG   ] [released_date: 7 Sep, 2018]
[2020-02-24 00:31:25,847] [DEBUG   ] [released_date: 12 Aug, 2015]
[2020-02-24 00:31:25,921] [DEBUG   ] [released_date: 22 Mar, 2016]
[2020-02-24 00:31:25,926] [DEBUG   ] [released_date: 11 Feb, 2020]
[2020-02-24 00:31:25,927] [DEBUG   ] [released_date: 11 Feb, 2020]
[2020-02-24 00:31:26,063] [DEBUG   ] [released_date: 7 Feb, 2020]
[2020-02-24 00:31:26,112] [DEBUG   ] [released_date: 12 Dec, 2018]
[2020-02-24 00:31:26,222] [DEBUG   ] [released_date: 19 Jul, 2019]
[2020-02-24 00:31:26,488] [DEBUG   ] [released_date: 28 Apr, 2017]
[2020-02-24 00:31:26,582] [DEBUG   ] [released_date: 15 Sep, 2019]
